"","subj_code","case","stimulus","text","purpose","trial_index","response","rt"
"8392","7e6e9tG53qzK","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker spends the night sleeping on a station bench.</b><br>",1,1,224,0,1936
"8393","7e6e9tG53qzK","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the whole night on a bench but does not sleep.</b><br>",0,1,226,1,3063
"8394","7e6e9tG53qzK","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker sits on a station bench and takes a five-minute nap.</b><br>",1,0,228,0,3333
"8395","7e6e9tG53qzK","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the night sleeping on a bench at the station.</b><br>",1,1,230,0,4083
"8396","7e6e9tG53qzK","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A businesswoman enters the station and buys her train ticket.</b><br>",0,0,232,1,2049
"8397","7e6e9tG53qzK","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A commuter briefly falls asleep on a bench waiting for his train.</b><br>",1,0,234,0,2699
"8398","7e6e9tG53qzK","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A nightclub dancer falls asleep on a station bench after work.</b><br>",1,1,236,0,3225
"8399","7e6e9tG53qzK","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker spends the night sleeping behind a station bench.</b><br>",0,1,238,1,4234
"8400","qF9bAWdfrdnT","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student is looking out the window at 11 pm.</b><br>",0,0,21,1,5464
"8401","qF9bAWdfrdnT","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student is firmly asleep in her bed at 10:30 pm.</b><br>",0,0,23,1,7112
"8402","qF9bAWdfrdnT","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student is meditating in her room at 11:30 pm.</b><br>",0,0,25,1,6936
"8403","qF9bAWdfrdnT","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student drills some holes into the wall to hang pictures at 11:15 pm.</b><br>",1,1,27,0,7047
"8404","qF9bAWdfrdnT","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A group of students practice for a musical audition at 10:45 pm.</b><br>",1,1,29,0,6550
"8405","qF9bAWdfrdnT","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around in socks and keeps the floor clean.</b><br>",0,0,34,1,7305
"8406","qF9bAWdfrdnT","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears stilettos and the carpets get pretty dirty.</b><br>",1,1,36,0,4966
"8407","qF9bAWdfrdnT","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears muddy sneakers and dirties the carpets.</b><br>",1,1,38,0,4742
"8408","qF9bAWdfrdnT","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears wet deck shoes and dirties the floors.</b><br>",1,1,40,0,6647
"8409","qF9bAWdfrdnT","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears brand new shoes and keeps the floor clean.</b><br>",1,0,42,0,3951
"8410","qF9bAWdfrdnT","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears his new sneakers and the floor stays clean.</b><br>",1,0,44,0,3490
"8411","qF9bAWdfrdnT","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears clean stilettos and keeps the carpet clean.</b><br>",1,0,46,0,4956
"8412","qF9bAWdfrdnT","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and keeps the carpet clean.</b><br>",0,0,48,1,3712
"8413","qF9bAWdfrdnT","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A barefoot guest has a bleeding toe and stains the carpets.</b><br>",0,1,50,1,6997
"8414","qF9bAWdfrdnT","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and dirties the carpets.</b><br>",0,1,52,0,4416
"8415","qF9bAWdfrdnT","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks in with muddy socks and dirties the carpet.</b><br>",0,1,54,1,6408
"8416","qF9bAWdfrdnT","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and the floor stays clean.</b><br>",0,0,56,1,6508
"8417","qF9bAWdfrdnT","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A student enters the laboratory to observe the scientists' work.</b><br>",1,1,64,1,5977
"8418","qF9bAWdfrdnT","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A lab scientist performs a risky task while feeling dizzy and tired.</b><br>",0,1,66,0,6273
"8419","qF9bAWdfrdnT","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A skilled technician enters the lab to discuss a job opening.</b><br>",1,0,68,1,6114
"8420","qF9bAWdfrdnT","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>An amateur scientist enters the laboratory to take photographs.</b><br>",1,1,70,1,4626
"8421","qF9bAWdfrdnT","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A lab member spends the night sleeping on fragile lab equipment.</b><br>",0,1,72,0,5738
"8422","qF9bAWdfrdnT","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A lab member stays after work and gets drunk in the laboratory.</b><br>",0,1,74,0,7427
"8423","qF9bAWdfrdnT","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A thief enters the laboratory overnight to find and steal equipment.</b><br>",1,1,76,0,1694
"8424","qF9bAWdfrdnT","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A tourist walks past the laboratory on his way to the wax museum.</b><br>",0,0,78,0,1403
"8425","qF9bAWdfrdnT","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A recently retired scientist returns to collect his briefcase.</b><br>",1,0,80,0,3860
"8426","qF9bAWdfrdnT","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A retired scientist visits the lab to offer advice to new hirees.</b><br>",1,0,82,0,7340
"8427","qF9bAWdfrdnT","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A young man drives home after drinking heavily at a music festival.</b><br>",1,1,86,0,4644
"8428","qF9bAWdfrdnT","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A person drives to work after using alcohol-based mouthwash.</b><br>",1,0,88,1,4867
"8429","qF9bAWdfrdnT","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A neighbor sips on wine and re-parks his car in the cul-de-sac.</b><br>",1,0,90,0,3961
"8430","qF9bAWdfrdnT","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A woman drives home after taking ecstasy at a music festival.</b><br>",0,1,92,0,3600
"8431","qF9bAWdfrdnT","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A sober man re-parks his car in the cul-de-sac to let a guest out.</b><br>",0,0,96,0,3324
"8432","qF9bAWdfrdnT","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A woman drives home after drinking soda at the movie theater.</b><br>",0,0,98,1,3243
"8433","qF9bAWdfrdnT","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A woman drives home after drinking whiskey at the movie theater.</b><br>",1,1,100,0,2330
"8434","qF9bAWdfrdnT","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A sober man rides his motorcycle home after playing board games.</b><br>",0,0,102,1,3767
"8435","qF9bAWdfrdnT","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>One stormy night two sober motorbikers race each other on a dark backroad.</b><br>",0,1,104,0,7164
"8436","qF9bAWdfrdnT","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A drunk man drives his wife to the hospital as she goes into labor.</b><br>",1,0,106,0,5842
"8437","qF9bAWdfrdnT","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>One night two drunk motorbikers race each other on a dark backroad.</b><br>",1,1,108,0,5090
"8438","qF9bAWdfrdnT","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings her pet bulldog into the restaurant for lunch.</b><br>",1,1,112,0,5063
"8439","qF9bAWdfrdnT","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A woman brings her trained therapy labrador into the restaurant.</b><br>",1,0,114,0,2801
"8440","qF9bAWdfrdnT","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer walks into the restaurant with his pet greyhound.</b><br>",1,1,116,0,6611
"8441","qF9bAWdfrdnT","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings his new pet fox into the restaurant for lunch.</b><br>",0,1,118,0,3943
"8442","qF9bAWdfrdnT","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A blind person brings his trained guide dog into the restaurant.</b><br>",1,0,120,1,3135
"8443","qF9bAWdfrdnT","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer walks into the restaurant with his new pet parrot.</b><br>",0,1,122,0,4008
"8444","qF9bAWdfrdnT","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer uses the restaurant WC while waiting for her food.</b><br>",0,0,124,1,7701
"8445","qF9bAWdfrdnT","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A couple have breakfast together at the restaurant before work.</b><br>",0,0,126,1,4922
"8446","qF9bAWdfrdnT","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>Three colleagues have a meeting over dinner at the restaurant.</b><br>",0,0,130,1,3866
"8447","qF9bAWdfrdnT","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A couple bring their pet foxhound into the restaurant for dinner.</b><br>",1,1,132,0,4081
"8448","qF9bAWdfrdnT","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings his pet monkey into the restaurant for lunch.</b><br>",0,1,134,1,5167
"8449","qF9bAWdfrdnT","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker sits on a station bench and takes a five-minute nap.</b><br>",1,0,138,0,5716
"8450","qF9bAWdfrdnT","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A commuter sits on a station bench while waiting for her train.</b><br>",0,0,140,1,5998
"8451","qF9bAWdfrdnT","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker looks for her lost phone on the station platform.</b><br>",0,0,142,1,2784
"8452","qF9bAWdfrdnT","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the night sleeping on a bench at the station.</b><br>",1,1,144,0,4457
"8453","qF9bAWdfrdnT","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A commuter briefly falls asleep on a bench waiting for his train.</b><br>",1,0,146,0,4423
"8454","qF9bAWdfrdnT","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the whole night on a bench but does not sleep.</b><br>",0,1,148,1,4520
"8455","qF9bAWdfrdnT","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the night sleeping on the station floor.</b><br>",0,1,150,0,3647
"8456","qF9bAWdfrdnT","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker spends the night sleeping behind a station bench.</b><br>",0,1,152,0,4933
"8457","qF9bAWdfrdnT","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A businesswoman enters the station and buys her train ticket.</b><br>",0,0,154,1,4027
"8458","qF9bAWdfrdnT","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker spends the night sleeping on a station bench.</b><br>",1,1,156,0,6666
"8459","qF9bAWdfrdnT","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A shift worker briefly dozes on a bench waiting for her manager.</b><br>",1,0,158,0,4938
"8460","qF9bAWdfrdnT","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A nightclub dancer falls asleep on a station bench after work.</b><br>",1,1,160,0,2270
"8461","qF9bAWdfrdnT","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A vet shoots a deer with a disease that threatens the whole herd.</b><br>",1,0,164,1,7829
"8462","qF9bAWdfrdnT","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman enters a wildlife reserve where she shoots two deer.</b><br>",1,1,166,0,6185
"8463","qF9bAWdfrdnT","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches and kills a lone baby deer with a hunting knife.</b><br>",0,1,168,1,7256
"8464","qF9bAWdfrdnT","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man takes a walk in the park and photographs the deer there.</b><br>",0,0,170,1,4816
"8465","qF9bAWdfrdnT","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer sprays poison in his woodland to kill the local deer.</b><br>",0,1,172,1,4566
"8466","qF9bAWdfrdnT","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and sees several deer.</b><br>",0,0,174,1,4783
"8467","qF9bAWdfrdnT","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman hikes in the woods carrying a flashlight and a lunch box.</b><br>",0,0,176,1,3032
"8468","qF9bAWdfrdnT","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches a deer using a trap and gives it a lethal injection.</b><br>",0,1,178,1,2981
"8469","qF9bAWdfrdnT","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hunter, armed with a rifle, fires on the first deer he sees.</b><br>",1,1,180,0,5174
"8470","qF9bAWdfrdnT","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hiker finds a dying deer and shoots it to relieve its pain.</b><br>",1,0,182,0,4579
"8471","qF9bAWdfrdnT","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer shoots a deer to end its suffering after it was run over.</b><br>",1,0,184,0,4034
"8472","qF9bAWdfrdnT","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and shoots a deer.</b><br>",1,1,186,0,3797
"8473","qF9bAWdfrdnT","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student texts friends on her phone and pays no attention.</b><br>",1,1,190,0,4706
"8474","qF9bAWdfrdnT","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student takes notes by hand to help her understand a lesson.</b><br>",0,0,192,1,3950
"8475","qF9bAWdfrdnT","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student plays a game on his phone instead of paying attention.</b><br>",1,1,194,0,4094
"8476","qF9bAWdfrdnT","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student browses her phone instead of following her lesson.</b><br>",1,1,196,0,3041
"8477","qF9bAWdfrdnT","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student uses her phone as a paperweight to keep papers together.</b><br>",1,0,198,1,7038
"8478","qF9bAWdfrdnT","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student messages friends on his laptop and pays no attention.</b><br>",0,1,200,1,4520
"8479","qF9bAWdfrdnT","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student consults the textbook to answer a question in class.</b><br>",0,0,202,1,3407
"8480","qF9bAWdfrdnT","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student uses his phone's calculator for the in-class assignment.</b><br>",1,0,204,0,2738
"8481","qF9bAWdfrdnT","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student arrives early to class and takes out her pencil case.</b><br>",0,0,206,1,3001
"8482","qF9bAWdfrdnT","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student plays on his tablet instead of paying attention in class.</b><br>",0,1,208,1,3751
"8483","qF9bAWdfrdnT","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student reads news on her tablet and doesn't follow the lesson.</b><br>",0,1,210,1,3950
"8484","qF9bAWdfrdnT","phones","To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A diabetic student gets an alert on her phone to take her insulin.</b><br>",1,0,212,1,6581
"8485","qF9bAWdfrdnT","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A landscaper parks a truck in the park to remove a tree.</b><br>",1,0,216,0,6856
"8486","qF9bAWdfrdnT","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A group of friends cycle through the park on a beer bike.</b><br>",0,1,218,1,3206
"8487","qF9bAWdfrdnT","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A landscaper pushes a grey wheelbarrow through the park.</b><br>",0,0,220,1,2424
"8488","qF9bAWdfrdnT","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person speeds through the park on their electric scooter.</b><br>",0,1,222,1,4242
"8489","qF9bAWdfrdnT","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person test-drives their new car through the park at noon.</b><br>",1,1,224,1,3249
"8490","qF9bAWdfrdnT","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A motorcycle courier takes a shortcut through the park.</b><br>",0,1,226,0,6223
"8491","qF9bAWdfrdnT","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A couple walk their new baby through the park in a stroller.</b><br>",0,0,228,1,4361
"8492","qF9bAWdfrdnT","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person jogs through the park to get some daily exercise.</b><br>",0,0,230,1,3237
"8493","qF9bAWdfrdnT","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A red party limo drives through the park at the DJ's request.</b><br>",1,1,232,0,4111
"8494","qF9bAWdfrdnT","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>An artist installs a race car in the park to honour local heroes.</b><br>",1,0,234,0,3654
"8495","qF9bAWdfrdnT","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A taxi driver takes a shortcut through the park to save time.</b><br>",1,1,236,0,2404
"8496","qF9bAWdfrdnT","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A man drives a tow-truck slowly into the park to remove a car.</b><br>",1,0,238,0,5673
"8497","XcwDfMfElD54","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A group of students practice for a musical audition at 10:45 pm.</b><br>",1,1,9,0,5155
"8498","XcwDfMfElD54","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student reads a novel in bed at 10 pm.</b><br>",0,0,11,1,4017
"8499","XcwDfMfElD54","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student listens to a podcast with headphones on at 11:30 pm.</b><br>",0,0,13,1,2950
"8500","XcwDfMfElD54","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>Some students have a loud argument in the hallway at 11 pm.</b><br>",1,1,15,0,3711
"8501","XcwDfMfElD54","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student tests the maximum volume of her new TV at 11:30 pm.</b><br>",1,1,17,0,3599
"8502","XcwDfMfElD54","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student drills some holes into the wall to hang pictures at 11:15 pm.</b><br>",1,1,19,0,1604
"8503","XcwDfMfElD54","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student is firmly asleep in her bed at 10:30 pm.</b><br>",0,0,21,1,2205
"8504","XcwDfMfElD54","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student is knitting a scarf in his room at midnight.</b><br>",0,0,23,1,3094
"8505","XcwDfMfElD54","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student is looking out the window at 11 pm.</b><br>",0,0,25,1,1518
"8506","XcwDfMfElD54","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student plays his electric guitar in his room at midnight.</b><br>",1,1,27,0,1264
"8507","XcwDfMfElD54","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student hosts a Karaoke night in her room at 11 pm.</b><br>",1,1,29,0,1311
"8508","XcwDfMfElD54","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and sees several deer.</b><br>",0,0,34,0,5444
"8509","XcwDfMfElD54","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and shoots a deer.</b><br>",1,1,36,0,5419
"8510","XcwDfMfElD54","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man takes a walk in the park and photographs the deer there.</b><br>",0,0,38,1,2068
"8511","XcwDfMfElD54","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A vet shoots a deer with a disease that threatens the whole herd.</b><br>",1,0,40,1,2734
"8512","XcwDfMfElD54","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hunter, armed with a rifle, fires on the first deer he sees.</b><br>",1,1,42,0,3051
"8513","XcwDfMfElD54","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches and kills a lone baby deer with a hunting knife.</b><br>",0,1,44,1,3779
"8514","XcwDfMfElD54","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches a deer using a trap and gives it a lethal injection.</b><br>",0,1,46,1,1833
"8515","XcwDfMfElD54","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman hikes in the woods carrying a flashlight and a lunch box.</b><br>",0,0,48,1,2645
"8516","XcwDfMfElD54","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman enters a wildlife reserve where she shoots two deer.</b><br>",1,1,50,0,2563
"8517","XcwDfMfElD54","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer sprays poison in his woodland to kill the local deer.</b><br>",0,1,52,1,2858
"8518","XcwDfMfElD54","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer shoots a deer to end its suffering after it was run over.</b><br>",1,0,54,0,3806
"8519","XcwDfMfElD54","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hiker finds a dying deer and shoots it to relieve its pain.</b><br>",1,0,56,0,3618
"8520","XcwDfMfElD54","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings her pet bulldog into the restaurant for lunch.</b><br>",1,1,60,0,2218
"8521","XcwDfMfElD54","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A blind person brings his trained guide dog into the restaurant.</b><br>",1,0,62,0,4044
