"subj_code","case","stimulus","text","purpose","trial_index","response","rt","condition","congruent","age","gender","handedness","comments"
"QJVAU0194F","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hiker finds a dying deer and shoots it to relieve its pain.</b><br>",1,0,173,1,2723,"text violation",0,"29","male","righthanded",""
"QJVAU0194F","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches and kills a lone baby deer with a hunting knife.</b><br>",0,1,175,0,2279,"purpose violation",0,"29","male","righthanded",""
"QJVAU0194F","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and shoots a deer.</b><br>",1,1,177,1,1896,"full violation",1,"29","male","righthanded",""
"QJVAU0194F","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man takes a walk in the park and photographs the deer there.</b><br>",0,0,179,0,2222,"no violation",1,"29","male","righthanded",""
"QJVAU0194F","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman enters a wildlife reserve where she shoots two deer.</b><br>",1,1,181,1,4366,"full violation",1,"29","male","righthanded",""
"QJVAU0194F","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A vet shoots a deer with a disease that threatens the whole herd.</b><br>",1,0,183,1,3994,"text violation",0,"29","male","righthanded",""
"QJVAU0194F","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman hikes in the woods carrying a flashlight and a lunch box.</b><br>",0,0,185,0,2142,"no violation",1,"29","male","righthanded",""
"QJVAU0194F","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A woman brings her trained therapy labrador into the restaurant.</b><br>",1,0,189,1,3208,"text violation",0,"29","male","righthanded",""
"QJVAU0194F","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A man carries an injured dog into the restaurant to call for help.</b><br>",1,0,191,1,2510,"text violation",0,"29","male","righthanded",""
"QJVAU0194F","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings his pet monkey into the restaurant for lunch.</b><br>",0,1,193,0,2573,"purpose violation",0,"29","male","righthanded",""
"QJVAU0194F","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A blind person brings his trained guide dog into the restaurant.</b><br>",1,0,195,1,2290,"text violation",0,"29","male","righthanded",""
"QJVAU0194F","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A couple bring their pet foxhound into the restaurant for dinner.</b><br>",1,1,197,0,3734,"full violation",1,"29","male","righthanded",""
"QJVAU0194F","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer walks into the restaurant with his new pet parrot.</b><br>",0,1,199,0,2319,"purpose violation",0,"29","male","righthanded",""
"QJVAU0194F","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A couple have breakfast together at the restaurant before work.</b><br>",0,0,201,0,1596,"no violation",1,"29","male","righthanded",""
"QJVAU0194F","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>Three colleagues have a meeting over dinner at the restaurant.</b><br>",0,0,203,0,1488,"no violation",1,"29","male","righthanded",""
"QJVAU0194F","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings his new pet fox into the restaurant for lunch.</b><br>",0,1,205,0,1697,"purpose violation",0,"29","male","righthanded",""
"QJVAU0194F","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer walks into the restaurant with his pet greyhound.</b><br>",1,1,207,1,3366,"full violation",1,"29","male","righthanded",""
"QJVAU0194F","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings her pet bulldog into the restaurant for lunch.</b><br>",1,1,209,1,3511,"full violation",1,"29","male","righthanded",""
"QJVAU0194F","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer uses the restaurant WC while waiting for her food.</b><br>",0,0,211,0,2431,"no violation",1,"29","male","righthanded",""
"QJVAU0194F","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears brand new shoes and keeps the floor clean.</b><br>",1,0,215,1,5091,"text violation",0,"29","male","righthanded",""
"QJVAU0194F","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears stilettos and the carpets get pretty dirty.</b><br>",1,1,217,1,3300,"full violation",1,"29","male","righthanded",""
"QJVAU0194F","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and the floor stays clean.</b><br>",0,0,219,0,2696,"no violation",1,"29","male","righthanded",""
"QJVAU0194F","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around in socks and keeps the floor clean.</b><br>",0,0,221,0,1846,"no violation",1,"29","male","righthanded",""
"QJVAU0194F","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears clean stilettos and keeps the carpet clean.</b><br>",1,0,223,1,2761,"text violation",0,"29","male","righthanded",""
"QJVAU0194F","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears his new sneakers and the floor stays clean.</b><br>",1,0,225,1,1983,"text violation",0,"29","male","righthanded",""
"QJVAU0194F","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks in with muddy socks and dirties the carpet.</b><br>",0,1,227,0,2443,"purpose violation",0,"29","male","righthanded",""
"QJVAU0194F","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears muddy sneakers and dirties the carpets.</b><br>",1,1,229,1,1761,"full violation",1,"29","male","righthanded",""
"QJVAU0194F","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A barefoot guest has a bleeding toe and stains the carpets.</b><br>",0,1,231,0,2487,"purpose violation",0,"29","male","righthanded",""
"QJVAU0194F","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and dirties the carpets.</b><br>",0,1,233,0,1309,"purpose violation",0,"29","male","righthanded",""
"QJVAU0194F","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears wet deck shoes and dirties the floors.</b><br>",1,1,235,1,2776,"full violation",1,"29","male","righthanded",""
"OSIXQ1595Q","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student is looking out the window at 11 pm.</b><br>",0,0,20,0,7981,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student plays his electric guitar in his room at midnight.</b><br>",1,1,24,1,6708,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student is meditating in her room at 11:30 pm.</b><br>",0,0,26,0,5373,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student reads a novel in bed at 10 pm.</b><br>",0,0,28,0,3117,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings his new pet fox into the restaurant for lunch.</b><br>",0,1,33,1,6859,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer walks into the restaurant with his pet greyhound.</b><br>",1,1,37,0,2795,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A couple bring their pet foxhound into the restaurant for dinner.</b><br>",1,1,39,0,4842,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer uses the restaurant WC while waiting for her food.</b><br>",0,0,41,1,3075,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>Three colleagues have a meeting over dinner at the restaurant.</b><br>",0,0,43,0,4251,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A blind person brings his trained guide dog into the restaurant.</b><br>",1,0,45,1,3035,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A man carries an injured dog into the restaurant to call for help.</b><br>",1,0,47,0,3019,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings his pet monkey into the restaurant for lunch.</b><br>",0,1,49,0,2658,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A couple have breakfast together at the restaurant before work.</b><br>",0,0,51,1,2618,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A woman brings her trained therapy labrador into the restaurant.</b><br>",1,0,53,1,2218,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer walks into the restaurant with his new pet parrot.</b><br>",0,1,55,0,3425,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker looks for her lost phone on the station platform.</b><br>",0,0,61,0,3769,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the night sleeping on the station floor.</b><br>",0,1,63,0,3689,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker spends the night sleeping behind a station bench.</b><br>",0,1,65,1,4448,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker sits on a station bench and takes a five-minute nap.</b><br>",1,0,67,0,3999,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the night sleeping on a bench at the station.</b><br>",1,1,69,1,2759,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A commuter briefly falls asleep on a bench waiting for his train.</b><br>",1,0,71,1,3081,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A shift worker briefly dozes on a bench waiting for her manager.</b><br>",1,0,73,0,2343,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A businesswoman enters the station and buys her train ticket.</b><br>",0,0,75,1,1153,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the whole night on a bench but does not sleep.</b><br>",0,1,77,0,4441,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker spends the night sleeping on a station bench.</b><br>",1,1,79,1,1200,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","trainstation","To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A nightclub dancer falls asleep on a station bench after work.</b><br>",1,1,81,1,3816,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A young man drives home after drinking heavily at a music festival.</b><br>",1,1,87,0,3415,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A sober man rides his motorcycle home after playing board games.</b><br>",0,0,89,1,4534,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A woman drives home after taking ecstasy at a music festival.</b><br>",0,1,91,0,4246,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A drunk man drives his wife to the hospital as she goes into labor.</b><br>",1,0,93,1,3268,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>One stormy night two sober motorbikers race each other on a dark backroad.</b><br>",0,1,95,0,4222,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A neighbor sips on wine and re-parks his car in the cul-de-sac.</b><br>",1,0,97,1,4203,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A woman drives home after drinking soda at the movie theater.</b><br>",0,0,99,0,3755,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A person drives to work after using alcohol-based mouthwash.</b><br>",1,0,101,1,3873,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A sober man re-parks his car in the cul-de-sac to let a guest out.</b><br>",0,0,103,1,3947,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A woman drives home after drinking whiskey at the movie theater.</b><br>",1,1,105,0,3069,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","alcohol","To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>One night two drunk motorbikers race each other on a dark backroad.</b><br>",1,1,107,1,2348,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A lab member stays after work and gets drunk in the laboratory.</b><br>",0,1,111,1,5678,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A recently retired scientist returns to collect his briefcase.</b><br>",1,0,113,1,6154,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A lab member spends the night sleeping on fragile lab equipment.</b><br>",0,1,115,0,4100,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A skilled technician enters the lab to discuss a job opening.</b><br>",1,0,117,1,3261,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A tourist walks past the laboratory on his way to the wax museum.</b><br>",0,0,119,1,1068,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A member of the public walks past the laboratory while going home.</b><br>",0,0,121,0,1556,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A student enters the laboratory to observe the scientists' work.</b><br>",1,1,123,0,4084,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A lab scientist performs a risky task while feeling dizzy and tired.</b><br>",0,1,125,0,3731,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>An amateur scientist enters the laboratory to take photographs.</b><br>",1,1,127,1,2779,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A scientist working at the laboratory starts a new experiment.</b><br>",0,0,129,0,2930,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A retired scientist visits the lab to offer advice to new hirees.</b><br>",1,0,131,0,1435,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","lab","To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A thief enters the laboratory overnight to find and steal equipment.</b><br>",1,1,133,1,900,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman hikes in the woods carrying a flashlight and a lunch box.</b><br>",0,0,137,1,2542,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and sees several deer.</b><br>",0,0,139,1,4946,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer sprays poison in his woodland to kill the local deer.</b><br>",0,1,141,1,4417,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hunter, armed with a rifle, fires on the first deer he sees.</b><br>",1,1,143,1,4530,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and shoots a deer.</b><br>",1,1,145,1,3521,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer shoots a deer to end its suffering after it was run over.</b><br>",1,0,147,1,1898,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A vet shoots a deer with a disease that threatens the whole herd.</b><br>",1,0,149,1,2513,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman enters a wildlife reserve where she shoots two deer.</b><br>",1,1,151,0,3394,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches and kills a lone baby deer with a hunting knife.</b><br>",0,1,153,1,905,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man takes a walk in the park and photographs the deer there.</b><br>",0,0,155,0,3234,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hiker finds a dying deer and shoots it to relieve its pain.</b><br>",1,0,157,0,1233,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches a deer using a trap and gives it a lethal injection.</b><br>",0,1,159,1,640,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears muddy sneakers and dirties the carpets.</b><br>",1,1,163,1,5058,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around in socks and keeps the floor clean.</b><br>",0,0,165,0,3178,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and the floor stays clean.</b><br>",0,0,167,0,3072,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks in with muddy socks and dirties the carpet.</b><br>",0,1,169,1,2495,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears stilettos and the carpets get pretty dirty.</b><br>",1,1,171,1,3032,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears wet deck shoes and dirties the floors.</b><br>",1,1,173,1,2807,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears clean stilettos and keeps the carpet clean.</b><br>",1,0,175,1,3799,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and keeps the carpet clean.</b><br>",0,0,177,0,3286,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears brand new shoes and keeps the floor clean.</b><br>",1,0,179,1,3118,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and dirties the carpets.</b><br>",0,1,181,1,2127,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears his new sneakers and the floor stays clean.</b><br>",1,0,183,1,2640,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A barefoot guest has a bleeding toe and stains the carpets.</b><br>",0,1,185,1,2455,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A taxi driver takes a shortcut through the park to save time.</b><br>",1,1,189,1,6095,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person test-drives their new car through the park at noon.</b><br>",1,1,191,1,3757,"full violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>An artist installs a race car in the park to honour local heroes.</b><br>",1,0,193,1,2606,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A couple walk their new baby through the park in a stroller.</b><br>",0,0,195,0,3917,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person jogs through the park to get some daily exercise.</b><br>",0,0,197,0,2125,"no violation",1,"52","male","righthanded",NA
"OSIXQ1595Q","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A group of friends cycle through the park on a beer bike.</b><br>",0,1,199,0,1509,"purpose violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A man drives a tow-truck slowly into the park to remove a car.</b><br>",1,0,201,1,2294,"text violation",0,"52","male","righthanded",NA
"OSIXQ1595Q","cars","To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person speeds through the park on their electric scooter.</b><br>",0,1,203,1,2590,"purpose violation",0,"52","male","righthanded",NA
